,meanRR,minRR,maxRR,sdRR,modeRR,nBB,meanBB,SDSDb,CVNNb,SDNNb,RMSSDb,medianBB,q20BB,q80BB,minBB,maxBB,meanTT,SDTT,medianTT,q20TT,q80TT,minTT,maxTT,meanBA,SDBA,medianBA,q20BA,q80BA,minBA,maxBA,meanBW,SDBW,medianBW,q20BW,q80BW,minBW,maxBW,max_rsp,min_rsp,mean_rsp,sd_rsp,ku_rsp,sk_rsp,median_rsp,q1_rsp,q3_rsp,q05_rsp,q95_rsp,totalpower_rsp,LF_rsp,HF_rsp,VLF_rsp,VHF_rsp,LF/HF_rsp,rLF_rsp,rHF_rsp,peakLF_rsp,peakHF_rsp,SD1_rrv,SD2_rrv,SD1SD2_rrv,apEn_rrv
2z7d_Counting2,12.49807599312737,7.571933366986371,18.867924528301888,3.326027839310813,11.295991161315516,10.0,5151.4,2457.2564647047593,1368.1298330202437,0.26558408064220285,2462.767639149996,5213.0,3822.8,5958.0,3180.0,7924.0,2908.3333333333335,726.4851455237516,2840.0,2315.6,3472.6000000000004,1802.0,4286.0,1.072438165929642,0.44729526053601043,0.8730421047888579,0.7543349859813694,1.4259867720195287,0.6683903803060537,2.1831700192227776,14774.42857142857,8287.448206095016,13818.0,6567.0,23926.0,1086.0,29095.0,1.6283913221258892,-1.2452898370221483,-1.1368683772161604e-17,0.43253012540532626,2.379474723479345,0.6417224942610478,-0.00883045541793659,-0.22907180838987015,0.1803287006856688,-0.7107174668519747,0.8267948579088351,213137.36179462052,119841.56605918279,93292.66664911526,0.0,3.1290863224852425,1.2845764877739114,56.22821099002036,43.77178900997965,0.1323529411764706,0.17647058823529413,868.7713546536087,500.9130305727042,1.734375633351611,0.10536051565782678
2z7d_Counting3,13.554400722462686,10.608203677510609,17.554125219426567,2.384896398580605,6.945921541915958,11.0,4558.727272727273,1258.9541850281923,756.9519128366791,0.16604457067769052,1259.376194788515,4766.0,3744.0,5298.0,3418.0,5656.0,2359.0833333333335,664.3212649430662,2191.5,1840.4,2661.3999999999996,1633.0,4169.0,1.404429177766531,0.45216253272559903,1.3260897903896485,1.0213401822883657,1.6220638168797221,0.8517575928054264,2.50034051330969,14876.24,8612.633187498468,14673.0,6046.000000000001,23396.2,902.0,29211.0,1.834132107462874,-1.3765357804949478,5.3764400339180915e-17,0.5424671193403863,0.8958703912271364,0.18163080836452913,-0.012088313133531045,-0.32354680917501233,0.32463800622089534,-0.9857024855934071,0.88688235751131,74719.44474771092,11612.820987489707,63101.83478566493,0.0,4.788974556288015,0.18403301626544516,15.542895657243,84.457104342757,0.08955223880597016,0.17910447761194032,445.1075207183091,250.9534319350903,1.7736658043928932,0.09531017980432521
2z7d_Math,13.569173153889269,8.761682242990654,19.749835418038185,3.550269171131746,10.98815317504753,11.0,4719.454545454545,743.5947552262589,1171.8545025755593,0.24830295350639814,811.195907287506,4782.0,3606.0,5874.0,3038.0,6848.0,2960.777777777778,707.3292142163722,2970.0,2546.2,3396.0,1637.0,4317.0,1.2420625187246244,0.4911326297184203,1.0660130460153856,0.9290574632574075,1.2601021023495322,0.8553755035522946,2.510318915327235,15958.90909090909,8496.887290537588,16379.0,7323.6,24917.2,967.0,28561.0,1.8530555867494325,-1.8646889601614292,5.2106467289074014e-18,0.5086960275140292,3.330758348519983,0.2032890147479521,0.00045484514128012914,-0.2671275384086289,0.22043038378840038,-0.7201922229049219,0.8679098633796388,11518.771599933978,6519.096313015109,4998.551768307981,0.0,1.123518610887105,1.304197018493986,56.60093334147286,43.39906665852715,0.13846153846153847,0.23076923076923078,262.9004469376193,726.2772232419244,0.36198360422772974,0.030716580297483365
2z7d_Reading,11.218805259681865,7.345739471106758,15.568240788790867,2.8964904737720816,8.22250131768411,10.0,5723.8,2359.4661250083095,1481.8878365112525,0.25889930404822886,2362.039231963206,5627.0,4350.0,6878.400000000001,3854.0,8168.0,2986.777777777778,524.0230651789158,2845.0,2530.0,3420.4,2268.0,3945.0,1.6715991293492705,0.27055646714235293,1.5980588177166934,1.42824722628209,1.975637987095596,1.3687623197150858,2.133020965109977,14712.333333333334,8723.081802149063,14062.0,6187.0,23297.0,404.0,29023.0,1.327887631782521,-1.7015353405975036,-2.5579538487363606e-17,0.5752461965402227,-0.043576890061097995,-0.1287329262450025,-0.027170978514698414,-0.3460054376699037,0.43138519352824967,-0.981485160468222,0.9493167186525332,289886.77868715266,270649.95090150024,19235.48093676188,0.0,1.346848890508374,14.07035008853081,93.36445408284813,6.635545917151873,0.08391608391608392,0.16783216783216784,834.1972484866609,615.4234414983548,1.3554850079413021,0.10536051565782678
2z7d_Relax,10.186859585936586,2.6836031845424455,18.75,4.275510691468424,16.066396815457555,7.6,7511.684210526316,7675.607547433768,4637.280703314135,0.6173423393938465,7679.453119996386,5944.0,4288.4,9315.6,3200.0,22358.0,3486.7619047619046,2409.550499569852,2624.0,2184.0,3968.0,1581.0,12417.0,1.5798406982858453,1.011667604744955,1.2694010575069428,0.9875575071040257,1.7783300350902504,0.8999311126543692,5.684329816269253,39140.54761904762,21668.416057437345,41507.5,13605.400000000001,59583.40000000001,825.0,74047.0,4.962590984038271,-4.19072019910263,-3.334813906500737e-17,0.6919001162663261,20.05924602250236,0.9621187638655824,-0.02349110296620916,-0.18310859539745175,0.13870971139579197,-0.795380060607563,0.8681421158148241,1891888.8590170818,1804904.9110898054,86980.50401797472,0.0,3.4439093017118334,20.750683517731947,95.4024433338623,4.597556666137704,0.0703125,0.1640625,2713.737073258531,1960.563244608832,1.3841619650479424,0.11679510417991557
2z7d_Speaking,12.438615399928784,7.24112961622013,18.54140914709518,4.2466214861467675,11.30027953087505,9.0,5470.0,3118.0371630242,1944.9613535149397,0.35556880320199996,3119.1550137817776,4774.0,3494.3999999999996,7814.0,3236.0,8286.0,2396.0833333333335,726.7714517340066,2336.5,1889.1999999999998,2764.0,1514.0,4383.0,1.1832014091512963,0.4841294213380517,0.9955151457437857,0.8627008939090407,1.36045465345315,0.7503655202533008,2.223095858065009,14108.217391304348,8032.912915578181,13494.0,6746.0,21897.800000000003,565.0,29318.0,1.7133603411470886,-0.9150617030222626,-3.979039320256561e-17,0.4447782948720359,2.631860779068944,1.1144903565149304,-0.04724483959735238,-0.23486461137088716,0.2064104116267672,-0.676813333423575,0.7692357197722607,438289.736807256,361510.55484454555,76777.62206709174,0.0,1.5598956187263688,4.708540654315152,82.4823880470381,17.517611952961893,0.10084033613445378,0.1512605042016807,1102.3926109830381,686.7357342893989,1.605264668692013,0.11778303565638337
2z7d_Stroop,13.688952140137951,7.614213197969543,18.726591760299627,4.092134136995309,11.112378562330083,11.0,4867.636363636364,2327.455958766997,1656.4219528702258,0.3402928709392739,2358.693282306964,3936.0,3292.0,6892.0,3204.0,7880.0,2261.9166666666665,525.9912005495487,2243.0,1745.6,2667.4,1540.0,3337.0,1.1078972170016783,0.3901299757509107,1.0004278644951423,0.7628542781960165,1.4400750657873096,0.6556519571788052,1.930377249777284,13338.68,8538.088670047882,12797.0,4321.400000000001,22107.4,329.0,28237.0,1.4166621674304964,-1.3741303901932458,-1.9895196601282805e-17,0.4306320427598433,1.4501187894904817,0.24354047861874073,-0.03184347886769257,-0.21938024519327626,0.21159091536936758,-0.6726280053784557,0.765580914636996,275195.83537588234,261030.27215782978,14164.968480037463,0.0,0.5947380151166264,18.42787525617843,94.85275673837785,5.147243261622143,0.08275862068965519,0.16551724137931037,822.8799456785905,790.1810203997562,1.041381562496011,0.030716580297483365
2z7d_Video1,11.011278718428105,3.1266284523189163,17.462165308498253,4.0840787332121025,14.335536856179337,9.017341040462428,6476.7692307692305,5100.776131688196,3254.7044330853705,0.5025197466698712,5100.8578886301075,6282.0,3792.0,7922.0,3436.0,19190.0,3129.1481481481483,1603.3528458896678,2774.0,1873.2,4088.000000000001,1645.0,9297.0,1.8102208428052866,0.9573597602102565,1.3877788515275336,1.2670292336724018,2.150743811069441,1.128842289432202,5.393346904823939,40772.09090909091,24440.94631799285,39250.0,15703.800000000001,66193.4,182.0,85622.0,4.469042468655633,-3.2240511357478665,-2.825742209265601e-17,0.7489595114850819,8.825995896490753,0.6379048911119226,0.0279828584225406,-0.2313247265574337,0.24710918534132592,-1.1113820980479259,0.9346173120890032,634248.1981790552,583881.2274353378,50364.30435078304,0.0,2.666392934437969,11.593155806712934,92.05917868921357,7.9408213107864345,0.0703125,0.1640625,1803.3966960156047,1454.7572460036072,1.2396547265667532,0.11249072968065876
2z7d_Video2,8.658224496180866,2.954500689383494,13.799448022079117,3.6228545020699165,10.844947332695623,6.206896551724138,8725.5,7399.946164646701,4700.830573774525,0.5387462694143058,7400.053292191396,6781.0,4906.8,11711.6,4348.0,20308.0,3989.214285714286,2319.4382995695755,3337.5,2449.2,4655.6,1753.0,11030.0,1.7790355608140043,1.1697178047515329,1.2864718049076196,1.132057822916874,1.7123825594459046,1.0996955648011513,5.028210860310232,30301.75,17193.278301677332,33103.5,15795.800000000001,48115.0,443.0,56292.0,4.1763859215537025,-4.079703070334486,1.4578376819905505e-17,0.7845425374234104,11.534483268437889,0.3608617160824267,-0.005644525866575457,-0.16353245749451373,0.15618737685466888,-1.147523848295865,0.7847554246377326,1376869.6839729398,1374658.1022583642,2211.142045849405,0.0,0.4396687262732802,621.695971472648,99.83940798627056,0.16059201372943602,0.0703125,0.1875,2616.276056718533,2191.0948336956876,1.1940496670815923,0.0059625829424376775
37ir_Baseline,13.164646154007608,7.263922518159807,17.657445556209534,3.138841367098638,10.393523038049729,11.0,4873.454545454545,1499.2980224091539,1376.3815778823416,0.2824242157272377,1514.3806654867196,4224.0,3860.0,5724.0,3398.0,8260.0,2693.0,909.996373619148,2630.5,1827.4,3255.2,1618.0,4637.0,1.4043499135520554,0.3959344275036306,1.2813542020210937,1.0089692301706559,1.8517681957133467,0.8646329209141214,1.8870685150868143,16270.173913043478,8583.716073002892,18170.0,7738.0,24334.800000000003,719.0,28598.0,1.1885356402332068,-1.1645184775202955,-4.357995445995281e-17,0.5218729977095722,-0.16347512097314176,0.15321240552367224,0.0016873097729609905,-0.31610221438285807,0.2860205406990213,-0.9198173278414412,1.0283315313843222,44183.40521672882,8703.615028278493,35475.806018387375,0.0,3.9841700629469066,0.24533945821463068,19.700609066572042,80.29939093342794,0.13138686131386862,0.17518248175182483,530.0818993325464,835.641178975761,0.6343415244115468,0.09531017980432521
37ir_Breathing,13.390043583748113,6.295907660020986,19.867549668874172,3.640614362211477,13.571642008853186,11.666666666666666,4895.142857142857,2591.357103939634,1593.7566249562185,0.3255791856269635,2591.368387097261,4248.0,3602.0,6178.400000000001,3020.0,9530.0,2331.3684210526317,590.3417128664877,2117.5,1846.6,2937.6000000000004,1543.0,3760.0,1.8158378273279743,0.6037228407373906,1.633044652268306,1.3506658064353996,2.258520711072194,1.1028208725278694,3.4382689867947613,45166.21333333333,25182.78870620082,43665.0,21105.6,71156.2,469.0,89061.0,2.5369107204659476,-2.631629942849342,5.052748343182935e-18,0.7169761037073203,1.2525131658575432,0.25906277370219793,-0.023642209285233938,-0.45190895737331377,0.40990536610390227,-1.0387107931781483,1.2455821947032728,389773.9492446288,197063.71157892857,192706.0240866376,0.0,4.213579062599575,1.0226131358007358,50.559007933857394,49.440992066142606,0.140625,0.1875,916.183090335824,658.441585715322,1.3914417166414164,0.02833955085352713
37ir_Counting1,13.410837799016639,9.253547193090684,19.404915912031047,2.95430066241383,10.151368718940363,12.0,4695.666666666667,1480.4020003514681,1031.3223981320723,0.21963279579727527,1482.5035336459496,4407.0,3805.2,5525.2,3092.0,6484.0,2619.6,648.9547287754361,2440.0,2056.2,3157.0,1747.0,3896.0,1.72024908408639,0.35562937117668797,1.6720063860896213,1.4397680038242253,1.9955351637456196,1.063203730751535,2.4395048800404915,14728.166666666666,8458.71059257195,14149.5,6509.6,23112.200000000004,732.0,28906.0,1.560584335946494,-1.472284520248301,-4.736951571734001e-18,0.6272213947860388,-0.45830664067673244,-0.03127169839538378,0.008849247728838253,-0.42534803575642277,0.4648054681941251,-1.0496267656760518,1.0069722646873378,122090.37889228234,99935.77267802919,22153.426306620262,0.0,1.179907632910981,4.511075230298109,81.85472057245158,18.14527942754843,0.07947019867549669,0.19867549668874174,523.4011466653263,544.7916881442616,0.960736292523481,0.08701137698962969
37ir_Counting2,13.12587106946743,5.580357142857143,19.93355481727575,3.9410106345121445,14.353197674418606,11.0,5129.818181818182,2834.416546663528,2047.8489742868255,0.39920498187345077,2837.687015863448,4644.0,3466.0,5780.0,3010.0,10752.0,2373.3636363636365,983.1849241324454,1900.0,1630.0,2627.0,1617.0,4360.0,1.6972131663335792,0.3674743259923436,1.699397119409046,1.4015090917400994,1.876442835702264,1.087755116060961,2.599636144716014,15257.541666666666,8757.991888265859,15113.0,6167.200000000001,23604.000000000007,800.0,29014.0,1.8192316079750785,-1.2707693498234123,-1.8947806286936004e-17,0.6183181231503758,-0.2895156490553852,0.3145371268419542,-0.06832847814603032,-0.43215833116692276,0.4543181215475407,-0.9585648144809293,1.0278323122067372,342057.9887102744,201381.45520658512,140674.26536607338,0.0,2.268137615949685,1.4315443886096353,58.873874370362486,41.126125629637514,0.08053691275167786,0.16107382550335572,1002.1175804265685,1106.1890638584343,0.9059189004555332,0.030716580297483365
37ir_Counting3,13.726200736031757,8.134490238611713,18.170805572380374,3.196850810773919,10.03631533376866,11.0,4659.454545454545,1684.031306122306,1265.6045888059239,0.27162076085505843,1703.6194410724481,3948.0,3574.0,5486.0,3302.0,7376.0,2536.8,951.0664330108597,2233.0,1886.6,2774.6,1752.0,5141.0,2.0021868250325583,0.6355984198275296,1.7936698532300914,1.5202879956788187,2.3592978541092275,1.375061741804297,3.648065891891417,14779.652173913044,8228.883170081048,13990.0,7038.4,23390.0,1055.0,28526.0,2.6678879677095932,-2.579456009279688,5.779080917515481e-17,0.7839094540805415,1.9574616784941492,0.08958846878203028,-0.0055274301728699266,-0.37020543058875854,0.38319505881154436,-1.2733409279420942,1.3132603176788271,102576.08534663016,59784.22297611268,42786.245969178446,0.0,5.616401339037981,1.3972766626728346,58.28599946052727,41.71400053947273,0.09302325581395349,0.18604651162790697,595.3949781447606,648.9343418251186,0.9174964858081337,0.09531017980432521
37ir_Math,13.461023292965976,9.052504526252264,16.474464579901152,2.420938954060805,7.421960053648888,12.0,4620.166666666667,1441.7262609698998,918.3900617687211,0.198778556711963,1443.3982629387308,4467.0,3810.8,5123.2,3642.0,6628.0,2331.0833333333335,402.7158755113695,2320.0,2024.4,2632.2000000000003,1751.0,3012.0,1.9219389244983822,0.45030675742121606,1.7950781710361507,1.5081171554470802,2.3453645394002414,1.421215348173638,2.7640024142466717,14752.423076923076,8424.502643037415,14541.5,6895.0,23196.0,205.0,29118.0,1.7569592536379874,-2.302882275751153,3.979039320256561e-17,0.7672463473240254,0.11711141766344646,-0.23184422769592944,0.07110986699762278,-0.542601358810595,0.49488258651663564,-1.2750746727291553,1.293055694704666,96856.75069181889,52958.52197654395,43897.01077532821,0.0,1.2179399467459693,1.2064266117707645,54.677849031314416,45.322150968685584,0.1258741258741259,0.16783216783216784,509.7272078732711,392.0939232226115,1.300013026684612,0.08701137698962969
37ir_Reading,12.401659246240818,8.25536598789213,17.311021350259665,2.927166087744137,9.055655362367535,11.0,5115.454545454545,1920.8877218619523,1198.170451042783,0.2342256079877486,1922.5280232027828,5142.0,3938.0,6292.0,3466.0,7268.0,2539.3636363636365,750.0848767399924,2257.0,1945.0,3406.0,1675.0,3669.0,1.8834781548519468,0.4867491946843161,1.9665947139140876,1.409388434139104,2.279945369318458,1.093042099014907,2.6171860838365464,14669.625,8999.27453933788,14561.5,6144.6,24468.4,373.0,29326.0,1.7643054148707837,-1.3537867055934325,5.3053857603420813e-17,0.7212865297421889,-0.6950685817531363,0.36544400764364415,-0.025098153567120758,-0.5870017193690509,0.4966385769837269,-1.0162850468888087,1.32962995535384,168327.75089185554,148101.90614334002,20224.80103704916,0.0,1.0437114663720166,7.322786803787929,87.98479375267823,12.015206247321782,0.07947019867549669,0.15894039735099338,679.1363670132826,542.563917893551,1.2517167924655959,0.09531017980432521
37ir_Relax,12.347329028525246,6.153846153846154,19.28020565552699,3.823149861363206,13.126359501680838,10.8,5366.074074074074,2398.925357284483,1734.4920470211728,0.32323296754349456,2399.063759693961,5156.0,3702.0,6472.0,3112.0,9750.0,2492.551724137931,653.1932483870349,2320.0,1817.0,3080.4,1660.0,3820.0,1.6855888451392782,0.7037206395929685,1.4325078999795584,1.1752312000569685,2.2644462864033152,0.9985731853507777,3.633455636102685,37453.3275862069,22255.430785027955,36571.0,14768.800000000001,60870.4,753.0,74053.0,2.8557965847340063,-2.249460751640634,1.6674069532503684e-17,0.6933126721395145,2.6866483721958883,0.4097622256075795,-0.029834498818331424,-0.33039677479187035,0.2841608283023432,-1.039613681560993,1.2320522703909607,405400.507822956,317950.80051212444,87444.5988349932,0.0,5.108475838357485,3.6360256064767746,78.4297999000923,21.5702000999077,0.1171875,0.1640625,848.1481938481096,875.7521893717131,0.9684796728359796,0.028879484179158865
37ir_Speaking,11.52293485886311,6.315789473684211,18.939393939393938,3.9507660954690613,12.623604465709727,9.0,5875.777777777777,3457.2754355850793,2036.9012291429228,0.3466606985795981,3466.4292146241787,4808.0,4154.8,7709.6,3168.0,9500.0,2428.4545454545455,738.9534815764009,2351.0,1774.0,2692.0,1514.0,3873.0,1.6874310144157274,0.6190141488465016,1.5081519028042072,1.2490558298894017,1.9854379953864068,1.0030623157401268,2.8718066534428863,15449.045454545454,8668.97876693502,16545.5,6469.6,24339.6,510.0,29149.0,2.114592072209101,-1.8297730627853814,-4.168517383125921e-17,0.7032107707205562,0.8984486631183644,0.299043030968704,-0.02687281447379891,-0.32003891386602845,0.3558457145444795,-1.1689141849268878,1.1966841922300129,297938.31510096806,289501.05328629125,8436.994654937795,0.0,0.2671597389924023,34.31329106234046,97.1682050301269,2.831794969873088,0.09022556390977444,0.1804511278195489,1222.3314524659422,876.4356748715219,1.3946619101796898,0.11778303565638337
37ir_Stroop,8.963689684555913,5.793742757821553,11.811023622047244,1.888346306382378,6.017280864225691,8.0,7039.25,3269.4792695286433,1673.2835795226104,0.23770765060519378,3270.430115880348,6374.0,5784.4,8372.400000000001,5080.0,10356.0,2779.222222222222,1255.3706648527516,2263.0,1962.4,3256.000000000001,1824.0,5766.0,1.224900827944228,0.36465736094159523,1.0920019741093538,0.9902663838203871,1.5331341284395448,0.6982116031150766,1.877726764393469,15312.0,8711.306603308261,14637.0,6048.599999999999,23982.4,549.0,28706.0,1.365225547294281,-0.9292533257453277,-1.3263464400855203e-17,0.42009066206705187,0.8317703460587365,0.6358890094744866,-0.03125633904017004,-0.26875229871916134,0.20154175738658134,-0.6002435678222724,0.7781161961150632,406741.678001797,364668.8128333405,42071.08625467839,0.0,1.7789137781112365,8.667920068091624,89.65651357316825,10.34348642683175,0.12413793103448278,0.16551724137931037,1155.9354812162717,413.5782382859058,2.7949620512121234,0.1335313926245223
